Time,Load,Extension,Compressive strain (Extension),Compressive stress
"39222.30","399.9","1.206","0.01081","2.11956"
"39232.30","399.8","1.206","0.01081","2.11861"
"39242.30","399.9","1.206","0.01081","2.11907"
"39252.30","400.0","1.206","0.01081","2.11969"
"39262.30","399.8","1.206","0.01081","2.11883"
"39272.30","399.8","1.206","0.01081","2.11871"
"39282.30","400.0","1.206","0.01081","2.11995"
"39292.30","399.9","1.206","0.01081","2.11932"
"39302.30","400.1","1.206","0.01081","2.12046"
"39312.30","400.1","1.206","0.01081","2.12034"
"39322.30","400.0","1.206","0.01081","2.11979"
"39332.30","400.0","1.206","0.01081","2.12006"
"39342.30","400.1","1.206","0.01081","2.12063"
"39352.30","400.0","1.206","0.01081","2.12008"
"39362.30","400.0","1.206","0.01081","2.11967"
"39372.30","399.9","1.206","0.01081","2.11958"
"39382.30","400.1","1.206","0.01081","2.12049"
"39392.30","399.9","1.206","0.01081","2.11909"
"39402.30","399.9","1.206","0.01081","2.11924"
"39412.30","400.0","1.206","0.01081","2.11977"
"39422.30","400.1","1.206","0.01081","2.12046"
"39432.30","399.9","1.206","0.01081","2.11939"
"39442.30","400.1","1.206","0.01081","2.12035"
"39452.30","400.0","1.206","0.01081","2.12006"
"39462.30","400.0","1.206","0.01081","2.11981"
"39472.30","400.2","1.206","0.01081","2.12070"
"39482.30","400.0","1.206","0.01081","2.11973"
"39492.30","400.0","1.206","0.01081","2.11983"
"39502.30","400.1","1.206","0.01081","2.12049"
"39512.30","400.1","1.206","0.01081","2.12020"
"39522.30","400.2","1.206","0.01081","2.12096"
"39532.30","400.3","1.206","0.01081","2.12153"
"39542.30","400.2","1.206","0.01081","2.12103"
"39552.30","400.0","1.206","0.01081","2.11983"
"39562.30","400.2","1.206","0.01081","2.12092"
"39572.30","400.1","1.206","0.01081","2.12034"
"39582.30","400.0","1.206","0.01081","2.12003"
"39592.30","400.0","1.206","0.01081","2.11981"
"39602.30","400.0","1.206","0.01081","2.12000"
"39612.30","400.0","1.206","0.01081","2.12003"
"39622.30","400.1","1.205","0.01081","2.12047"
"39632.30","400.0","1.205","0.01081","2.11987"
"39642.30","400.1","1.205","0.01081","2.12032"
"39652.30","399.9","1.205","0.01081","2.11954"
"39662.30","399.9","1.205","0.01081","2.11957"
"39672.30","400.1","1.205","0.01081","2.12062"
"39682.30","400.2","1.205","0.01081","2.12098"
"39692.30","400.1","1.205","0.01081","2.12045"
"39702.30","400.1","1.205","0.01081","2.12046"
"39712.30","400.2","1.205","0.01081","2.12096"
"39722.30","400.2","1.205","0.01080","2.12088"
"39732.30","400.2","1.205","0.01080","2.12082"
"39742.30","400.2","1.205","0.01080","2.12066"
"39752.30","400.2","1.205","0.01080","2.12085"
"39762.30","400.1","1.205","0.01080","2.12059"
"39772.30","400.3","1.205","0.01080","2.12128"
"39782.30","400.3","1.205","0.01080","2.12122"
"39792.30","400.2","1.205","0.01080","2.12101"
"39802.30","400.0","1.205","0.01080","2.11976"
"39812.30","400.0","1.205","0.01080","2.11997"
"39822.30","400.0","1.205","0.01080","2.11966"
"39832.30","400.0","1.205","0.01080","2.11984"
"39842.30","400.0","1.205","0.01080","2.11967"
"39852.30","400.0","1.205","0.01080","2.12011"
"39862.30","400.0","1.205","0.01080","2.11976"
"39872.30","400.1","1.205","0.01080","2.12030"
"39882.30","400.1","1.205","0.01080","2.12036"
"39892.30","400.1","1.205","0.01080","2.12046"
"39902.30","400.2","1.205","0.01080","2.12077"
"39912.30","400.2","1.205","0.01080","2.12088"
"39922.30","400.0","1.205","0.01080","2.11998"
"39932.30","400.2","1.205","0.01080","2.12075"
"39942.30","400.0","1.205","0.01080","2.12001"
"39952.30","400.2","1.205","0.01080","2.12070"
"39962.30","399.9","1.205","0.01080","2.11957"
"39972.30","399.9","1.205","0.01080","2.11947"
"39982.30","399.9","1.205","0.01080","2.11925"
"39992.30","399.9","1.205","0.01080","2.11932"
"40002.30","400.0","1.205","0.01080","2.11988"
"40012.30","400.1","1.205","0.01080","2.12064"
"40022.30","400.0","1.205","0.01080","2.12004"
"40032.30","400.1","1.205","0.01080","2.12028"
"40042.30","400.1","1.205","0.01080","2.12018"
"40052.30","400.2","1.205","0.01080","2.12096"
"40062.30","400.1","1.205","0.01080","2.12060"
"40072.30","400.1","1.205","0.01080","2.12037"
"40082.30","400.0","1.205","0.01080","2.11988"
"40092.30","400.2","1.205","0.01080","2.12111"
"40102.30","399.9","1.205","0.01080","2.11954"
"40112.30","399.9","1.205","0.01080","2.11943"
"40122.30","400.0","1.205","0.01080","2.11974"
"40132.30","400.0","1.205","0.01080","2.12005"
"40142.30","399.9","1.205","0.01080","2.11957"
"40152.30","399.9","1.205","0.01080","2.11926"
"40162.30","400.1","1.205","0.01080","2.12046"
"40172.30","400.2","1.205","0.01080","2.12074"
"40182.30","400.0","1.205","0.01080","2.11988"
"40192.30","400.0","1.205","0.01080","2.11975"
"40202.30","399.8","1.205","0.01080","2.11884"
"40212.30","399.7","1.205","0.01080","2.11805"
"40222.30","399.6","1.205","0.01080","2.11765"
"40232.30","399.6","1.205","0.01080","2.11753"
"40242.30","399.7","1.205","0.01080","2.11829"
"40252.30","399.7","1.205","0.01080","2.11830"
"40262.30","399.6","1.205","0.01080","2.11775"
"40272.30","399.7","1.205","0.01080","2.11816"
"40282.30","399.7","1.205","0.01080","2.11813"
"40292.30","399.6","1.205","0.01080","2.11788"
"40302.30","399.6","1.205","0.01080","2.11755"
"40312.30","399.4","1.205","0.01080","2.11687"
"40322.30","399.5","1.205","0.01081","2.11727"
"40332.30","399.5","1.206","0.01081","2.11745"
"40342.30","399.7","1.206","0.01081","2.11824"
"40352.30","400.0","1.206","0.01081","2.12011"
"40362.30","399.9","1.206","0.01081","2.11917"
"40372.30","400.0","1.206","0.01081","2.11971"
"40382.30","400.1","1.206","0.01081","2.12058"
"40392.30","400.0","1.206","0.01081","2.12011"
"40402.30","400.0","1.206","0.01081","2.11980"
"40412.30","400.0","1.206","0.01081","2.11980"
"40422.30","399.9","1.206","0.01081","2.11929"
"40432.30","400.1","1.206","0.01081","2.12018"
"40442.30","400.1","1.206","0.01081","2.12059"
"40452.30","400.1","1.206","0.01081","2.12058"
"40462.30","400.1","1.206","0.01081","2.12027"
"40472.30","399.9","1.206","0.01081","2.11938"
"40482.30","400.0","1.206","0.01081","2.11997"
"40492.30","400.0","1.206","0.01081","2.11964"
"40502.30","400.0","1.206","0.01081","2.12008"
"40512.30","400.0","1.206","0.01081","2.11971"
"40522.30","400.0","1.206","0.01081","2.11971"
"40532.30","400.1","1.206","0.01081","2.12018"
"40542.30","400.2","1.206","0.01081","2.12094"
"40552.30","400.1","1.206","0.01081","2.12027"
"40562.30","400.0","1.206","0.01081","2.11968"
"40572.30","400.0","1.206","0.01081","2.12008"
"40582.30","399.8","1.206","0.01081","2.11904"
"40592.30","399.9","1.206","0.01081","2.11952"
"40602.30","400.0","1.206","0.01081","2.11975"
"40612.30","399.9","1.206","0.01081","2.11935"
"40622.30","400.0","1.206","0.01081","2.11989"
"40632.30","399.9","1.206","0.01081","2.11953"
"40642.30","399.9","1.206","0.01081","2.11946"
"40652.30","400.0","1.206","0.01081","2.12009"
"40662.30","400.1","1.206","0.01081","2.12042"
"40672.30","400.0","1.206","0.01081","2.12010"
"40682.30","400.0","1.206","0.01081","2.11986"
"40692.30","400.0","1.206","0.01081","2.11991"
"40702.30","400.1","1.206","0.01081","2.12054"
"40712.30","400.2","1.206","0.01081","2.12118"
"40722.30","400.0","1.206","0.01081","2.11986"
"40732.30","400.0","1.206","0.01081","2.12001"
"40742.30","400.1","1.206","0.01081","2.12030"
"40752.30","400.1","1.206","0.01081","2.12062"
"40762.30","400.0","1.206","0.01081","2.11961"
"40772.30","399.9","1.206","0.01081","2.11951"
"40782.30","399.9","1.206","0.01081","2.11934"
"40792.30","400.0","1.206","0.01081","2.11974"
"40802.30","399.9","1.206","0.01081","2.11907"
"40812.30","399.9","1.206","0.01081","2.11939"
"40812.30","399.9","1.206","0.01081","2.11941"
"40812.32","400.0","1.206","0.01081","2.11991"
"40822.32","400.1","1.205","0.01081","2.12029"
"40832.32","399.3","1.205","0.01080","2.11630"
"40836.25","394.3","1.204","0.01079","2.08976"
"40846.25","390.2","1.204","0.01079","2.06806"
"40856.25","386.9","1.203","0.01078","2.05019"
"40866.25","383.5","1.203","0.01078","2.03239"
"40876.25","380.0","1.202","0.01077","2.01384"
"40886.25","376.7","1.202","0.01077","1.99656"
"40896.25","373.4","1.201","0.01076","1.97887"
"40906.25","369.9","1.201","0.01076","1.96046"
"40916.25","366.7","1.200","0.01075","1.94351"
"40926.25","363.2","1.200","0.01075","1.92466"
"40936.25","360.0","1.199","0.01074","1.90761"
"40946.25","356.8","1.199","0.01074","1.89081"
"40956.25","353.4","1.198","0.01073","1.87307"
"40966.25","350.0","1.198","0.01073","1.85513"
"40976.25","346.7","1.197","0.01072","1.83757"
"40986.25","343.4","1.197","0.01072","1.81988"
"40996.25","339.9","1.196","0.01071","1.80148"
"41006.25","336.7","1.195","0.01070","1.78422"
"41016.25","333.3","1.195","0.01070","1.76620"
"41026.25","330.0","1.194","0.01069","1.74893"
"41036.25","326.5","1.194","0.01069","1.73007"
"41046.25","323.2","1.193","0.01068","1.71295"
"41056.25","320.0","1.193","0.01068","1.69600"
"41066.25","316.6","1.192","0.01067","1.67780"
"41076.25","313.3","1.192","0.01067","1.66064"
"41086.25","309.9","1.191","0.01066","1.64245"
"41096.25","306.7","1.190","0.01065","1.62522"
"41106.25","303.4","1.190","0.01065","1.60786"
"41116.25","300.2","1.189","0.01064","1.59075"
"41126.25","296.9","1.189","0.01064","1.57356"
"41136.25","293.5","1.188","0.01063","1.55556"
"41146.25","290.1","1.187","0.01063","1.53733"
"41156.25","286.8","1.187","0.01062","1.52000"
"41166.25","283.3","1.186","0.01061","1.50132"
"41176.25","280.0","1.186","0.01061","1.48399"
"41186.25","276.6","1.185","0.01060","1.46564"
"41196.25","273.2","1.184","0.01059","1.44794"
"41206.25","269.9","1.184","0.01059","1.43055"
"41216.25","266.6","1.183","0.01058","1.41296"
"41226.25","263.3","1.182","0.01057","1.39517"
"41236.25","259.9","1.182","0.01057","1.37758"
"41246.25","256.7","1.181","0.01056","1.36057"
"41256.25","253.5","1.181","0.01056","1.34323"
"41266.25","250.0","1.180","0.01055","1.32509"
"41276.25","246.6","1.179","0.01054","1.30682"
"41286.25","243.4","1.179","0.01054","1.28998"
"41296.25","239.9","1.178","0.01053","1.27153"
"41306.25","236.5","1.177","0.01052","1.25333"
"41316.25","233.3","1.177","0.01052","1.23643"
"41326.25","229.8","1.176","0.01051","1.21807"
"41336.25","226.5","1.175","0.01050","1.20012"
"41346.25","223.1","1.175","0.01050","1.18250"
"41356.25","219.9","1.174","0.01049","1.16552"
"41366.25","216.8","1.173","0.01048","1.14887"
"41376.25","213.4","1.173","0.01048","1.13085"
"41386.25","210.3","1.172","0.01047","1.11428"
"41396.25","207.0","1.171","0.01046","1.09685"
"41406.25","203.4","1.170","0.01045","1.07796"
"41416.11","200.0","1.170","0.01045","1.05990"
"41416.11","200.0","1.170","0.01045","1.05984"
"41416.11","200.0","1.170","0.01045","1.05981"
"41426.11","201.5","1.170","0.01045","1.06799"
"41436.11","201.6","1.170","0.01045","1.06849"
"41446.11","201.2","1.170","0.01045","1.06619"
"41456.11","200.3","1.170","0.01045","1.06151"
"41466.11","200.3","1.170","0.01045","1.06165"
"41476.11","200.6","1.170","0.01045","1.06295"
"41486.11","199.3","1.169","0.01044","1.05641"
"41496.11","199.6","1.169","0.01044","1.05773"
"41506.11","199.7","1.169","0.01044","1.05830"
"41516.11","199.7","1.169","0.01044","1.05857"
"41526.11","200.0","1.169","0.01044","1.05978"
"41536.11","199.9","1.169","0.01044","1.05946"
"41546.11","200.0","1.169","0.01044","1.05992"
"41556.11","200.0","1.169","0.01044","1.06014"
"41566.11","200.0","1.169","0.01044","1.05975"
"41576.11","200.2","1.169","0.01044","1.06078"
"41586.11","200.1","1.169","0.01044","1.06053"
"41596.11","200.3","1.169","0.01044","1.06169"
"41606.11","199.7","1.169","0.01044","1.05846"
"41616.11","199.7","1.169","0.01044","1.05854"
"41626.11","199.8","1.169","0.01044","1.05874"
"41636.11","199.8","1.169","0.01044","1.05898"
"41646.11","199.9","1.169","0.01044","1.05928"
"41656.11","199.8","1.169","0.01044","1.05874"
"41666.11","199.9","1.169","0.01044","1.05948"
"41676.11","199.8","1.169","0.01044","1.05912"
"41686.11","199.8","1.169","0.01045","1.05884"
"41696.11","199.8","1.170","0.01045","1.05877"
"41706.11","199.9","1.170","0.01045","1.05930"
"41716.11","199.8","1.170","0.01045","1.05884"
"41726.11","199.8","1.170","0.01045","1.05906"
"41736.11","200.0","1.170","0.01045","1.05967"
"41746.11","200.0","1.170","0.01045","1.05983"
"41756.11","199.9","1.170","0.01045","1.05966"
"41766.11","200.1","1.170","0.01045","1.06045"
"41776.11","200.0","1.170","0.01045","1.05979"
"41786.11","200.1","1.170","0.01045","1.06038"
"41796.11","200.0","1.170","0.01045","1.05988"
"41806.11","200.1","1.170","0.01045","1.06059"
"41816.11","200.2","1.170","0.01045","1.06120"
"41826.11","200.2","1.170","0.01045","1.06104"
"41836.11","200.1","1.170","0.01045","1.06054"
"41846.11","200.1","1.170","0.01045","1.06069"
"41856.11","200.2","1.169","0.01045","1.06119"
"41866.11","200.3","1.169","0.01044","1.06173"
"41876.11","200.4","1.169","0.01044","1.06180"
"41886.11","200.4","1.169","0.01044","1.06179"
"41896.11","200.3","1.169","0.01044","1.06175"
"41906.11","200.2","1.169","0.01044","1.06113"
"41916.11","199.7","1.169","0.01044","1.05848"
"41926.11","199.7","1.169","0.01044","1.05845"
"41936.11","199.7","1.169","0.01044","1.05828"
"41946.11","199.8","1.169","0.01044","1.05861"
"41956.11","199.8","1.169","0.01044","1.05871"
"41966.11","199.7","1.169","0.01044","1.05832"
"41976.11","199.6","1.169","0.01044","1.05782"
"41986.11","199.8","1.169","0.01044","1.05901"
"41996.11","199.8","1.169","0.01044","1.05876"
"42006.11","199.7","1.169","0.01045","1.05856"
"42016.11","199.8","1.170","0.01045","1.05868"
"42026.11","199.8","1.170","0.01045","1.05888"
"42036.11","199.9","1.170","0.01045","1.05919"
"42046.11","200.0","1.170","0.01045","1.05975"
"42056.11","199.8","1.170","0.01045","1.05893"
"42066.11","199.8","1.170","0.01045","1.05862"
"42076.11","199.8","1.170","0.01045","1.05889"
"42086.11","199.9","1.170","0.01045","1.05945"
"42096.11","200.0","1.170","0.01045","1.05999"
"42106.11","199.9","1.170","0.01045","1.05926"
"42116.11","200.0","1.170","0.01045","1.05980"
"42126.11","200.0","1.170","0.01045","1.06003"
"42136.11","200.0","1.170","0.01045","1.05976"
"42146.11","199.9","1.170","0.01045","1.05946"
"42156.11","199.9","1.170","0.01045","1.05953"
"42166.11","200.0","1.170","0.01045","1.05998"
"42176.11","200.1","1.170","0.01045","1.06044"
"42186.11","200.0","1.170","0.01045","1.06013"
"42196.11","200.2","1.170","0.01045","1.06080"
"42206.11","200.1","1.170","0.01045","1.06021"
"42216.11","200.0","1.170","0.01045","1.05996"
"42226.11","199.9","1.170","0.01045","1.05961"
"42236.11","200.1","1.170","0.01045","1.06026"
"42246.11","200.0","1.170","0.01045","1.05988"
"42256.11","199.9","1.170","0.01045","1.05954"
"42266.11","200.0","1.170","0.01045","1.05978"
"42276.11","200.2","1.170","0.01045","1.06097"
"42286.11","200.0","1.170","0.01045","1.05985"
"42296.11","200.2","1.170","0.01045","1.06089"
"42306.11","200.1","1.170","0.01045","1.06049"
"42316.11","200.1","1.170","0.01045","1.06038"
"42326.11","200.2","1.170","0.01045","1.06095"
"42336.11","200.1","1.170","0.01045","1.06054"
"42346.11","200.1","1.170","0.01045","1.06030"
"42356.11","200.2","1.170","0.01045","1.06079"
"42366.11","200.1","1.170","0.01045","1.06035"
"42376.11","200.1","1.170","0.01045","1.06059"
"42386.11","200.3","1.170","0.01045","1.06143"
"42396.11","200.2","1.169","0.01045","1.06098"
"42406.11","200.3","1.169","0.01045","1.06139"
"42416.11","200.3","1.169","0.01044","1.06166"
"42426.11","200.3","1.169","0.01044","1.06147"
"42436.11","200.3","1.169","0.01044","1.06141"
"42446.11","200.2","1.169","0.01044","1.06107"
"42456.11","200.2","1.169","0.01044","1.06107"
"42466.11","200.4","1.169","0.01044","1.06199"
"42476.11","200.2","1.169","0.01044","1.06100"
"42486.11","199.6","1.169","0.01044","1.05790"
"42496.11","199.8","1.169","0.01044","1.05863"
"42506.11","199.8","1.169","0.01044","1.05860"
"42516.11","199.8","1.169","0.01044","1.05888"
"42526.11","199.8","1.169","0.01044","1.05892"
"42536.11","199.8","1.169","0.01044","1.05906"
"42546.11","199.8","1.169","0.01044","1.05910"
"42556.11","199.9","1.169","0.01044","1.05936"
"42566.11","199.9","1.169","0.01044","1.05953"
"42576.11","199.8","1.169","0.01044","1.05889"
"42586.11","199.8","1.169","0.01044","1.05888"
"42596.11","199.9","1.169","0.01044","1.05917"
"42606.11","199.7","1.169","0.01044","1.05846"
"42616.11","199.9","1.169","0.01044","1.05942"
"42626.11","199.8","1.169","0.01044","1.05897"
"42636.11","199.9","1.169","0.01044","1.05926"
"42646.11","199.9","1.169","0.01044","1.05949"
"42656.11","200.0","1.169","0.01044","1.05975"
"42666.11","200.0","1.169","0.01044","1.05982"
"42676.11","200.0","1.169","0.01044","1.05967"
"42686.11","199.9","1.169","0.01045","1.05926"
"42696.11","200.1","1.169","0.01045","1.06037"
"42706.11","200.1","1.169","0.01045","1.06027"
"42716.11","200.1","1.169","0.01045","1.06029"
"42726.11","200.1","1.169","0.01044","1.06048"
"42736.11","200.0","1.169","0.01044","1.06019"
"42746.11","200.2","1.169","0.01044","1.06079"
"42756.11","200.1","1.169","0.01044","1.06068"
"42766.11","200.1","1.169","0.01044","1.06046"
"42776.11","200.0","1.169","0.01044","1.06004"
"42786.11","200.1","1.169","0.01044","1.06051"
"42796.11","200.0","1.169","0.01044","1.06010"
"42806.11","200.3","1.169","0.01044","1.06153"
"42816.11","200.2","1.169","0.01044","1.06121"
"42826.11","200.2","1.169","0.01044","1.06120"
"42836.11","200.3","1.169","0.01044","1.06126"
"42846.11","200.3","1.169","0.01044","1.06131"
"42856.11","200.2","1.169","0.01044","1.06098"
"42866.11","200.2","1.169","0.01044","1.06084"
"42876.11","200.2","1.169","0.01044","1.06105"
"42886.11","200.1","1.169","0.01044","1.06056"
"42896.11","200.0","1.169","0.01044","1.06008"
"42906.11","199.8","1.169","0.01044","1.05861"
"42916.11","199.7","1.169","0.01044","1.05851"
"42926.11","199.8","1.169","0.01044","1.05893"
"42936.11","199.7","1.169","0.01044","1.05849"
"42946.11","199.7","1.169","0.01044","1.05827"
"42956.11","199.8","1.169","0.01044","1.05882"
"42966.11","199.9","1.169","0.01044","1.05937"
